0,3,10
20,3,70
40,3,170
60,3,340
80,3,390
100,3,540
120,3,610
140,3,780
160,3,1160
180,3,1180
200,3,1180
220,3,1360
240,3,1640
260,3,1800
280,3,1990
300,3,2050
320,3,2090
340,3,2130
360,3,2240
380,3,2760
400,3,3470
420,3,3830
440,3,4580
460,3,5500
480,3,6320
500,3,6650
520,3,6910
540,3,7100
560,3,7660
580,3,8500
600,3,8900
620,3,9310
640,3,9940
660,3,10970
680,3,11840
700,3,12490
720,3,13810
740,3,14980
760,3,16020
780,3,16760
800,3,17210
820,3,17810
840,3,18770
860,3,19590
880,3,20420
900,3,21160
920,3,21910
940,3,23040
960,3,24310
980,3,25110
1000,3,25470
1020,3,26310
1040,3,26460
1060,3,26460
1080,3,26460
1100,3,26460
1120,3,26460
1140,3,26460
1160,3,26460
1180,3,26460
1200,3,26460
1220,3,26460
1240,3,26460
1260,3,26460
1280,3,26460
1300,3,26460
1320,3,26460
1340,3,26460
1360,3,26460
1380,3,26460
1400,3,26460
1420,3,26460
1440,3,26460
1460,3,26460
1480,3,26460
1500,3,26490
1520,3,26560
1540,3,26570
1560,3,26600
1580,3,26650
1600,3,26790
1620,3,26920
1640,3,26960
1660,3,26980
1680,3,27000
1700,3,27070
1720,3,27370
1740,3,27710
1760,3,27780
1780,3,27840
1800,3,28030
1820,3,28320
1840,3,28670
1860,3,28860
1880,3,29020
1900,3,29210
1920,3,29320
1940,3,29330
1960,3,29520
1980,3,29740
2000,3,29840
2020,3,29860
2040,3,29950
2060,3,30080
2080,3,30260
2100,3,30270
2120,3,30430
2140,3,30640
2160,3,30970
2180,3,31230
2200,3,31520
2220,3,31690
2240,3,31810
2260,3,32070
2280,3,32270
2300,3,32520
2320,3,32920
2340,3,33340
2360,3,33660
2380,3,34040
2400,3,34450
2420,3,34560
2440,3,34580
2460,3,34800
2480,3,35270
2500,3,36205
2520,3,37010
2540,3,37795
2560,3,38290
2580,3,38580
2600,3,38685
2620,3,38800
2640,3,39220
2660,3,39730
2680,3,39950
2700,3,40110
2720,3,40160
2740,3,40230
2760,3,40470
2780,3,40800
2800,3,41040
2820,3,41100
2840,3,41580
2860,3,41870
2880,3,42170
2900,3,42415
2920,3,42765
2940,3,43230
2960,3,43485
2980,3,43780
3000,3,44045
3020,3,44045
3040,3,44175
3060,3,44645
3080,3,45135
3100,3,45625
3120,3,45920
3140,3,46260
3160,3,46575
3180,3,47290
3200,3,48000
3220,3,48950
3240,3,49900
3260,3,50715
3280,3,51165
3300,3,51845
3320,3,52645
3340,3,53265
3360,3,53950
3380,3,55010
3400,3,55895
3420,3,56460
3440,3,56815
3460,3,57385
3480,3,58495
3500,3,59500
3520,3,60295
3540,3,61435
3560,3,62750
3580,3,63485
3600,3,63985
3620,3,64460
3640,3,65290
3660,3,66380
3680,3,66995
3700,3,67525
3720,3,67975
3740,3,68255
3760,3,68715
3780,3,69005
3800,3,69405
3820,3,69935
3840,3,70255
3860,3,70945
3880,3,71825
3900,3,72305
3920,3,72765
3940,3,73115
3960,3,73715
3980,3,74365
4000,3,75330
4020,3,76205
4040,3,76955
4060,3,77665
4080,3,78595
4100,3,79690
4120,3,81035
4140,3,82610
4160,3,83745
4180,3,84275
4200,3,84965
4220,3,85595
4240,3,86365
4260,3,87255
4280,3,88710
4300,3,89940
4320,3,91055
4340,3,91755
4360,3,92630
4380,3,93385
4400,3,93855
4420,3,94710
4440,3,96425
4460,3,98415
4480,3,100540
4500,3,102730
4520,3,103665
4540,3,104840
4560,3,105765
4580,3,106530
4600,3,108235
4620,3,109280
4640,3,110840
4660,3,112165
4680,3,113020
4700,3,114825
4720,3,116165
4740,3,117465
4760,3,119205
4780,3,120390
4800,3,121605
4820,3,123540
4840,3,124815
4860,3,126310
4880,3,127445
4900,3,128730
4920,3,130160
4940,3,131475
4960,3,133195
4980,3,134735
5000,3,136160
5020,3,137575
5040,3,138130
5060,3,138925
5080,3,140045
5100,3,141050
5120,3,142370
5140,3,143600
5160,3,144505
5180,3,145920
5200,3,147035
5220,3,148405
5240,3,149825
5260,3,150990
5280,3,152460
5300,3,154150
5320,3,154605
5340,3,155190
5360,3,156550
5380,3,158060
5400,3,159360
5420,3,160425
5440,3,161285
5460,3,162190
5480,3,162685
5500,3,163085
5520,3,163635
5540,3,164140
5560,3,165085
5580,3,165640
5600,3,166405
5620,3,167465
5640,3,168625
5660,3,169710
5680,3,170540
5700,3,171495
5720,3,172725
5740,3,173700
5760,3,174820
5780,3,175465
5800,3,175980
5820,3,176595
5840,3,177150
5860,3,177835
5880,3,178035
5900,3,178500
5920,3,179305
5940,3,180175
5960,3,181135
5980,3,182005
6000,3,183195
6020,3,184260
6040,3,185900
6060,3,187130
6080,3,188080
6100,3,188440
6120,3,188620
6140,3,189375
6160,3,190845
6180,3,192260
6200,3,193440
6220,3,194085
6240,3,195300
6260,3,196070
